LID,Smiles
1970,[C@H]1(O)[C@H](O)[C@@H](O[C@H]2[C@@H]([C@@H](O)[C@@H](O2)CO)O)[C@H](O)CO1
1971,C1(CCC(c2ccc(cc12)NC(=O)c1ccc(cc1)C(=O)O)(C)C)(C)C
1972,C1=CC2=NN=C[C@@H]2C=C1N(=O)=O
1973,n1(c(=O)[nH]c(=O)c(I)c1)C[C@H](N)C(=O)O
1974,n1(c(=O)[nH]c(=O)c(c1Sc1ccccc1)C)COCCO
1975,O=C1N(Cc2ccc(F)cc2)C(=O)[C@H]2[C@H]3[N@](CCC3)[C@@H](c3ccc(cc3)C(=N)N)[C@@H]12
1976,c1c(c(ccc1C[C@H]1COC(=O)[C@@H]1Cc1ccc(c(c1)OC)O)O)OC
1977,O=S(=O)(N)c1ccc(cc1)Nc1n2ncnc2nc(c1)NC1CCCCC1
1978,N[C@@H](C(=O)N1[C@H](C(=O)NCc2cc(C)ccc2)CCC1)Cc1ccccc1
1979,c1ccc2cc(C(=O)Nc3ccc(cc3)Cl)c(cc2c1)OP(=O)(O)O
1980,O=Cc1scc(n1)c1cc2c(cc1)c(ccn2)Nc1c(C)ccc(c1)O
1981,c1ccc(cc1)[C@@H](C)/N=C(\Nc1ccc(C#N)cc1)/NCC(=O)O
1982,C1CC(CCN1CCc1ccccc1)N(c1ccccc1)C(=O)CC
1983,Cc1cccc(C)c1C(=O)Nc1cc(Br)c(O)c(Br)c1
1984,c1c(ccc(O)c1OC)CC=C
1985,c12c(c(=N)nc([nH]1)N)c1c(cc2)n(cc1)C(CC)CC
1986,c1(cccc2c(cccc12)N(C)C)S(=O)(=O)N
1987,c1cc(ccc1OCCCCCCN/C(=N\C#N)/Nc1ccncc1)Cl
1988,N#Cc1ccc(cc1)COc1ccc2c(c1)ccc(c2)S(=O)(=O)N[C@@H](C(=O)O)CCC(=O)O
1989,[C@@H]1([C@H](O)[C@@H](O)[C@H](O)[C@H](O1)CO)S[C@@H]1[C@H]([C@H](O)O[C@@H]([C@H]1O)CO)O
1990,C(=O)(OC1CCCC1)N[C@@H](C(C)(C)C)C(=O)N1[C@H](C(=O)N[C@]2([C@@H](C2)C=C)C(=O)O)C[C@H](C1)Oc1cc(nc2c1ccc(c2Br)OC)c1csc(n1)NC(=O)C(C)C
1991,c1c(ccc(c1)OC)c1c(c2ccc(cc2)OC)nc(c2cccs2)[nH]1
1992,O1COc(c12)ccc(c2)Oc(cc3C)nc(n3)Oc(cc4)ccc4-n5ccnc5
1993,CS(=O)(=O)CCNCc1ccc(o1)c1ccc2ncnc(Nc3ccc(OCc4cccc(F)c4)c(Cl)c3)c2c1
1994,n1cnc2c(c1N)ncn2[C@H]1[C@H](O)[C@H](OP(=O)(O)O)[C@H](O1)CO[P@](=O)(O)O[P@](=O)(O)OCC(C)(C)[C@@H](O)C(=O)NCCC(=O)NCCSCC(=O)NCCC1=CN=C2C1=CC(=CC2)Br
1995,c1c(ccc(c1)Cl)C1=C(CC(CC1)(C)C)CN1CCN(c2ccc(cc2)C(=O)NS(=O)(=O)c2ccc(c(c2)S(=O)(=O)C(F)(F)F)N[C@H](CCN2CCOCC2)CSc2ccccc2)CC1
1996,[C@H]1(O)[C@@H](O[C@@H]([C@H]([C@@H]1O)O)CO)NC(=O)OC
1997,c1ccccc1COc1ccc(cc1)NC(=O)CC[C@@H](C(=O)O)N
1998,C1=c2c(=O)nc(N)[nH]c2=C(CCc2ccc(OC)cc2)C2=NC=N[C@@H]12
1999,O=C(N[C@H](CO)[C@H](O)c1ccc(cc1)N(=O)=O)C
2000,Oc1cccc2cccnc12
2001,CC(C)n(cn1)c(c12)nc(N[C@H](C(C)C)CO)nc2Nc3cc(Cl)ccc3
2002,P(=O)(O)(O)N[P@](=O)(O)O[P@](=O)(O)OC[C@@H]1O[C@H]([C@@H]([C@H]1O)O)n1cnc2c(N)ncnc12
2003,OC(=O)[C@@H](CC)Cc1cc(c(cc1)OC)CNC(=O)c1c(cc(cc1)C(F)(F)F)F
2004,C1C[C@@H](C([C@@H]2CC[C@@]3([C@@H]([C@@]12C)C(=O)C=C1[C@]3(CC[C@@]2([C@H]1C[C@](CC2)(C(=O)O)C)C)C)C)(C)C)O
2005,c1c(c(cc(c1)OC)CNC(=O)c1nc(c(cc1)C#N)OCC)OC
2006,Clc1cccc(c1C)S(=O)(=O)Nc1nc(ccc1)CC(=O)N(CC)CC
2007,n1c2-c(c([nH]cn2)C)nc1
2008,OS(O)(O)Nc1ccc(cc1)CC(c1noc(C)n1)(c1noc(C)n1)Cc1ccccc1
2009,N1([C@@H](CCCN=C(N)N)C(=O)O)C(=O)CC1
2010,C(#CC1CC1)Oc1c(c(=O)[nH]c2c1cc(cc2)F)C(C)C
2011,C1N(CCC(C1)[C@H]1c2ncc(cc2CCc2cc(Cl)cc(Br)c12)Br)C(=O)CC1CCN(C(=O)N)CC1
2012,C1(=NCN=C(C1)Nc1ccc(cc1)OC[C@@H](CN(C)C)O)Nc1c(ccc(c1)C(F)(F)F)F
2013,[C@H]1([C@@H](Oc2ccc(O)cc2S1)c1ccc(cc1)OC[C@H](C)N1CCCC1)c1ccc(O)cc1
2014,c1nc(c(c(n1)N)c1ccc(cc1)N(C)C)C#Cc1cnc(cc1)N1CCOCC1
2015,c1(c(cc(C(=O)NC(=O)Nc2cc(ccc2N2CCC(C(=O)O)CC2)F)c(c1)Cl)F)F
2016,c1(cc(cc(c1)C(=O)N)c1ccc(cc1)c1ccccc1)C(=O)O
2017,[C@H]1([C@H]([C@@H](O)[C@H](O[C@H]1O)CO)O)N
2018,COc1cc2nccc(c2cc1C(=O)N)Oc1cc(c(cc1)NC(=O)NC1CC1)Cl
2019,c1c(cc(nc1N)C[C@@H]1[C@H](CNC1)NCCNCc1cccc(c1)Cl)C
2020,O=S(=O)(NC(C)(C)C)c1ccc(cc1)C1=CC=C2C(=C(N)N=N2)C1
2021,S(=O)(=O)(N)[C@@H]1NN=C(S1)NS(=O)(=O)c1cc(c(c(c1)Cl)N)F
2022,c1(c(=O)oc2c(c1O)cccc2)[C@H](c1ccc(cc1)Br)C(C)C
2023,c1(cc(N(=O)=O)c(O)cc1)CC(=O)NCCCCCC(=O)O
2024,C(=O)(O)c1cc(NC(=O)CO)c(NC(=O)C)cc1
2025,c1c(c(cc2ncnc(c12)N[C@H](C(c1ccccc1)c1ccccc1)C)F)F
2026,N[C@@H](CC[S@@](=O)C)C(=O)O
2027,N1=CC(=C2C=CC=C[C@H]12)C[C@@H](C(=O)O)O
2028,COc1ccccc1n1c(=O)c2c(Cl)cccc2nc1C/S=c/1\c2=NCN=c2[nH]cn1
2029,c1(cc(c(s1)C(=O)O)NS(=O)(=O)c1ccc(cc1C)C)c1ccc(s1)C(=O)C
2030,C1CCCN1CCOc(cc2)c(cc2Nc(n3)nccc3c45)COC/C=C/COCc(c4)ccc5
2031,N1C(=O)c2c3c4c(cccc4)n4c3c3n(c5c(cccc5)c3c2C1=O)[C@H]1O[C@@H]4CC1
2032,C1C=C(CC[C@H]1N(C)C)C
2033,N(CCC=C1c2c(cccc2)CCc2c1cccc2)(C)C
2034,O=C1Nc2ccc(c3ocnc3)cc2[C@H]1/C=N/c1cc2CS(=O)(=O)Cc2cc1
2035,c12ccccc1-c1ccccc1C2=NOC[C@H](C)C(=O)O
2036,C(=C\OC)\[C@@H](C(=O)O)N
2037,C1CCNC[C@@H]1c1ccc(cc1)n1cc2c(n1)c(ccc2)C(=O)N
2038,C1(=C(C(=C2C(=NN=N2)[C@H]1Br)Br)Br)Br
2039,CN(C)[C@@H]1CCN(C1)Cc(c2C(F)(F)F)ccc(c2)C(=O)Nc(cc3)cc(c3C)Nc(n4)nccc4-c5cncnc5
2040,OS(O)(O)Nc1ccc(cc1)CC(C(=O)OC)(C(=O)OC)Cc1ccccc1
2041,c1(ccc(cc1)OC)S(=O)(=O)N1[C@@H](C(SCCC1)(C)C)C(=O)NO
2042,Oc1cc(O)c(CC)cc1C1=NN=C[C@H]1c1cnc[nH]1
2043,c1cccc2c1nc(C)cc2COc1ccc(cc1)[C@@]1(CCN(C1=O)[C@@H](C(=O)NO)C)C
2044,c1n2ccc3ccccc3c2nc1C(=O)NN
2045,N=C(N)N(C)CC(=O)O
2046,C1(=NC(=O)[C@@](CCC)(C)S1)NC1CCCCCCC1
2047,COc1c(OC)c(cc(c1)Br)CN1CCC(CC1)NC(=O)CCCS
2048,O=C(/C=C/C(=C(/O)\C(=O)O)/Cl)c1ccccc1
2049,OP(=O)(O)OC[C@H](O)[C@@H](O)[C@H](O)CO
2050,Fc1cc(cc(c1)C(=O)Nc1ccc2ccn(CCc3ccncc3)c2c1)N1CCOCC1
2051,c12[C@H]3N(C(=O)c1cccc2NC(=O)Nc1cc([nH]n1)[C@@H]1CCCN1)CCC3
2052,P(=O)(O)(O)OCc1cnc(C)c(O)c1/C=N/[C@@H]([C@@H](C)CC)C(=O)O
2053,N1[C@@H]([C@H]([C@H]([C@@H](CO)C1)O)O)NC(=O)C
2054,O=S(=O)(N[C@H](C(=O)O)CCC(=O)O)c1ccc2cc(ccc2c1)OCCCC
2055,C1(=CC2=C3C(=N[C@@H]2C=C1)C(=O)NC[C@@H]3C)C(=O)Nc1scc(n1)C(=O)NCCN(C)C
2056,c1c(ccc(c1)c1cc(c(s1)C(=O)O)NS(=O)(=O)c1c(cccc1)C)C#N
2057,O=C(OCc1ccccc1)N[C@@H](Cc1ccccc1)C(=O)N[C@H](C)C(=O)CCO
2058,O=C(O)[C@@]1(OC[C@@H](CO1)OC(=O)NCCNC(=O)O[C@H]1CO[C@@](OC1)(C)C(=O)O)C
2059,N[C@@H](C(=O)N1[C@H](C(=O)NCc2cccc(c2)F)CCC1)Cc1ccccc1
2060,N([C@@H](CCCN=C(N)N)C(=O)O)C(=O)C
2061,NC[C@@H](c1ccc(Cl)cc1)c1ccc(cc1)C1=CN=NC1
2062,n1cn(c2c1cccc2)[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O
2063,Nc1ncc2cc(c(nc2n1)N1CCCC1)c1ccccc1
2064,CCSCC[C@H]([C@@H](C(=O)N[C@H](c1cccc2c1cccc2)C)O)N
2065,Fc1cc(F)c(cc1F)[C@H]1Cc2n(C[C@@H]1N)c1ccc(cc1n2)S(=O)(=O)C
2066,c1c(NS(=O)(=O)C)ccc(c1)C(=O)O
2067,C1N=C2[C@@H]([N@@]1[C@H]1O[C@H](COP(=O)(O)O)[C@@H](O)[C@H]1O)C(=NC=N2)N
2068,Clc1cc2c(cc(S(=O)(=O)N[C@H]3CCN(C3=O)[C@@H](C)C(=O)N3CCOCC3)s2)cc1
2069,Cc1n[nH]c(c12)cc(cc2)N(C)c3ccnc(n3)Nc(cc4OC)cc(OC)c4OC
2070,[C@@H]1(c2cc(c(cc2)Cl)Cl)O[C@@]2([C@@H]([C@@H]1C(=O)Nc1ccc(c3nnsc3)cc1)C(=O)O)C(=O)c1cc(ccc1C2=O)C
2071,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@@H](COP(=O)(O)O)O1)O)O)O
2072,Nc1scc(n1)c1ccnc(n1)N
2073,NCCCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)C1=CN=C2[C@H]1C=CC=C2
2074,BrCCCCCCO
2075,O=C([C@@H](CC(C)C)N=C(N)N)NCC(=O)N1CC[C@H](CC1)[C@H]1C[C@@H](NN1C)c1ccc(c(c1Cl)Cl)OC[C@@H]1CC[C@@H](O1)C(=O)O
2076,Fc1cc(F)cc(c1)c1ccc(cc1)C(=O)O
2077,o1ccc2ccccc12
2078,n1c(C)c(O)c(CNc2c(=O)[nH]oc2)c(c1)COP(=O)(O)O
2079,OC[C@H]1O[C@H]([C@@H]([C@H]([C@@H]1O)O)O)Oc1ccc2c(c1)occ(c2=O)c1ccc(O)cc1
2080,N1(CCCCC1)c1cc(Cl)c(c(NC(=O)c2cc(C)c(OCCN)c(C)c2)c1)OCC
2081,O=C1c2cccc(c2C(=O)c2c1cc1C[C@@](C[C@@H](c1c2O)O[C@H]1C[C@H](N(C)C)[C@H](O)[C@@H](O1)C)(O)CC)O
2082,CC(C)(N)c1ccc(cc1)-c2c(Cl)cnc(n2)Nc(cc3)ccc3CCN4CCOCC4
2083,OC(=O)[C@@H](C)Oc1ccc(cc1)Oc1ccc(Cl)cc1Cl
2084,c1c(c2c(C(=O)NC2=O)c2c(c(C(=O)NCCO)n(C)c12)Br)c1c(cccc1)Cl
2085,CN(C)[C@@H]1[C@H](CCC1)Nc(c2C(F)(F)F)nc(nc2)Nc3ccc(cc3)S(=O)(=O)NC
2086,NNC
2087,CC(C)n(cn1)c(c12)nc(N[C@H](C=O)C=C)nc2N(C)Cc3ccccc3
2088,c1cccnc1c1sc(cc1)S(=O)(=O)N(C)c1ccc(cc1)C(=O)NO
2089,c1ccccc1[C@H](O)N1CCCCCN1C(=O)C[C@H](N)Cc1cc(F)c(F)cc1F
2090,O=C(Nc1ccncc1)[C@@H](NS(=O)(=O)c1cccc2nsnc12)c1ccccc1
2091,c1cc(ccc1n1c(ccc(c1=O)C(=O)Nc1ccc(c(c1)F)Oc1cc2cnn(c2cc1c1c[nH]nc1)C)C)F
2092,C1CN([C@H](C1)C(=O)NCCC(=O)O)S(=O)(=O)c1ccc(cc1)C(=O)N[C@@H](CCC(=O)O)C(=O)O
2093,O=C1NC(=O)N=C([C@H]1N)N
2094,c1c(cc(c2cc(c(NC(=O)c3ccsc3C(=O)O)c(c2)F)F)cc1)OC(F)(F)F
2095,C[C@]12CC[C@@H]3[C@@]4(C)CC[C@H](O)CC4=C[C@H](O)[C@H]3[C@@H]1CC[C@@H]2[C@H](C)CCCC(C)C
2096,N[C@H](C(=O)N)CS
2097,c1(cc(ccc1)C(=N)N)C[C@@H](C(=O)N1[C@H](CCCC1)C(=O)O)NS(=O)(=O)c1ccc2c(c1)cccc2
2098,c1(ccc(cc1)S(=O)(=O)N)F
2099,c1(c(cccc1)N)CCC
2100,N1(C(=O)N([C@@H]([C@@H]([C@H]([C@H]1COc1ccccc1)O)O)COc1ccccc1)Cc1ccccc1)Cc1ccccc1
2101,CC1(C)CNc2cc(ccc12)NC(=O)c1cccnc1NCc1ccncc1
2102,Brc1c(O)c(Br)cc(c1)C(=O)c1c(CC)oc2c1ccc(c2)S(=O)(=O)Nc1ccc(cc1)S(=O)(=O)N
2103,C([C@@H](O)C)n1c2c(c(ncn2)N)nc1
2104,N1[C@@H]2[C@H](NC1=O)[C@@H](SC2)CCCCC(=O)NCCCCCC(=O)O
2105,c1n(cnc1C(=O)N)[C@@H](CO)CCn1ccc2c1cc(cc2)NC(=O)CCc1ccccc1
2106,C(=O)(N)C(=O)C
2107,OP(=O)(O)OC[C@H]1O[C@]2([C@@H]([C@@H]1O)O)NC(=O)N(C2=O)CCC[C@@H](C(=O)O)N(O)CO
2108,N(C=O)(C1CCCC1)C1CCC1
2109,c1(nc(cc(n1)Cl)N)S[C@H](c1ncc2c(c1)cco2)C
2110,C1[C@@H](C(=O)[C@@]2(O)CC(=C[C@@H]3[C@@](O)([C@H]12)[C@@H]([C@@H](O)[C@@]1([C@H]3C1(C)C)OC(=O)C)C)CO)C
2111,C1(=O)[C@@H]2CCCCN2C(=O)C(=O)[C@]2([C@@H](C[C@@H]([C@@H]([C@H](C[C@H]([C@@H](/C(=C/[C@H](C(=O)C[C@@H]([C@H]([C@@H](/C(=C\[C@H]3C[C@H]([C@@H](CC3)Oc3ccc4c(c3)ccn4C)OC)/C)O1)C)O)CC)/C)O)C)OC)O2)OC)C)O
2112,N[C@H](C(=O)O)Cc1ncn(c1)C
2113,[nH]1c(=O)[nH]c(=O)c2N(S(O)(O)O)c3cc(C)c(C)cc3N(c12)C[C@H](O)[C@H](O)[C@H](O)COP(=O)(O)O
2114,CCCCn1c2ncnc(c2nc1Cc1cc2OCOc2cc1)N
2115,c1ccccc1OCC(=O)N[C@@H]1C(=O)N2[C@@H]1SC(C)(C)[C@@H]2C(=O)O
2116,C1CC(CCC1)N1C(=O)C[C@@H](C1)C(=O)Nc1cccc(c1C)Cl
2117,n1[nH]nc(c1SC(CCCCC)CCCCC)C(=O)O
2118,NC(=O)c(c1)c(N)nc(c12)nc(C(C)(C)C)nc2NCCc3c[nH]cn3
2119,[C@H]([C@@H](C(=O)N1CC(CC1)(F)F)N)(C(=O)N(C)C)[C@H]1CC[C@@H](CC1)c1ccc2n(c1)ncn2
2120,CC(=O)CCO
2121,CN(C)C(=O)C1=NC=C(C1)C1=NN=C[C@H]1c1ccccc1
2122,n1c(N2CCN(S(=O)(=O)c3cccc(NC(=O)Nc4nccs4)c3)CC2)cccc1
2123,Nc1cc(c2nc(N)[nH]c(=O)c2c1)CSCCN(C)C
2124,c1(ccccc1F)CO[C@H]([C@@H]([C@H]([C@@H](OCc1c(cccc1)F)C(=O)N[C@H]1c2c(cccc2)C[C@H]1O)O)O)C(=O)N[C@H]1c2c(cccc2)C[C@H]1O
2125,OC1=CC=C2C(=c3c(=N2)cc(c2c3C(=O)NC2=O)c2ccccc2)C1
2126,O=C(O)[C@@H](O)N(c1ccccc1C(=O)O)c1cccc2ccc(O)cc12
2127,CCCCCC(=O)CP(=O)(O)O
2128,O=C1C=C2[C@H](O)[C@@H](O1)[C@H](C)[C@@H](OC)C[C@H](OC)/C=C/[C@H](C)[C@@H](O)C[C@@H](OC)/C=C/[C@H](C)[C@H](OC(=O)/C=C\C=C(\C[C@H](C2)OC)/C)[C@@H](C)[C@@H](OC)[C@@H](C)CCC(=O)[C@H](C)[C@H](OC)C/C=C/N(C)C=O
2129,c1ccccc1Nc(n(c23)ncc2C#N)nc(n3)NCc4ccc(Cl)cc4
2130,OC(=O)c1oc(cc1)c1ccccc1N(=O)=O
2131,c12c3C(=O)N(CC(=O)O)S(=O)(=O)c3c(C(=O)O)cc1cccc2
2132,S(=O)(=O)(c1ccc(N2C(=O)CC=C2)c(N(=O)=O)c1)N
2133,N1=C2[C@H](N=C1)C(=N)N(C=N2)C
2134,c1(OC)cc(C(=O)N)ccc1
2135,C1[C@@H](O)[C@H](O)C(=C[C@]1(C(=O)O)O)F
2136,NC(=N)c1ccc(cc1)CN1C(=O)CN(CC1)S(=O)(=O)c1cc2c(s1)cc(Cl)cc2
2137,FC(F)(F)COc1ccc(cc1)c1cnc(cc1)C(F)(F)[C@@](Cn1nnnc1)(O)c1c(F)cc(F)cc1
2138,c1(cc(O)c(O)cc1)c1ccccc1
2139,C(=C)CN(C)CCCCCCOc1ccc2c(c3ccc(Br)cc3)coc2c1
2140,c1cc(O)ccc1/C=C/C(=O)O[C@@H](CC(=O)O)[C@H](C(=O)O)OC(=O)/C=C/c1ccc(O)cc1
2141,C1CC(=CC2=CC[C@@H]3[C@@H]([C@@]12C)CC[C@]1([C@H]3CC[C@@H]1C(=O)c1ccc(cc1)O)C)C(=O)O
2142,O=c1nc(N)[nH]c2c1ncn2[C@@H]1O[C@@H]([C@@H]2[C@H]1O[C@@H](P(=O)(O)O)O2)CO
2143,N[C@H]([C@H](O)C)C(=O)O
2144,C1(=C)N=C(N=C(C1)CNS(=O)(=O)c1cccc(N/C=C/2\C=COC2=O)c1)N
2145,C1N[C@H](CC1)COc1ccc(cc1)NCc1ccccc1
2146,COc1c(c(cc(c1OC)OC)Cc1nc2c(N)ncnc2n1C/C=C\C)Cl
2147,C(=O)(C1=C[C@@H]([C@H]([C@H]([C@@H]([C@@H](CO)O)O)O1)NC(=O)C)N=C(N)N)O
2148,[C@@H](c1ccc2n(c1)ccn2)(C)N1C2=N[C@@H](C=NC2=NN1)c1cnn(c1)C
2149,P(=O)(OCC)(OCC)OCC
2150,n1c(c2ccccc2)ccc2nnc(COc3c4c(cc(cc4)OC)ncc3)n12
2151,Fc1cc(ccc1)C(=O)Nc1cccc(c1)c1n[nH]nn1
2152,c1cc(ccc1[C@@H](O)c1ccncc1)OCCN1CCCC1
2153,c1cc(ccc1O)C(=O)c1ccc(cc1)O
2154,O=C(N)[C@@H]1O[C@@H]1C(=O)CC/C=C/C/C=C/C
2155,COc1cncc(c1)c1cccc(CNc2cccnc2N)c1
2156,[P@](=O)(C)(O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)n1cnc2c(N)ncnc12
2157,CC(C)(C)c1ccc(cc1)C(=O)N/N=C/c1cc(Br)c(O)c(Br)c1O
2158,c1cc(ccc1S[C@H]1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)O)O)O)N(=O)=O
2159,[C@@H]12c3ccc(O)cc3CC[C@H]1[C@@H]1CC[C@H](O)[C@@]1(C)C[C@@H]2COC
2160,O[C@@H]([C@H]1[N@]2CC[C@H]([C@H](C2)C=C)C1)c1ccnc2c1cc(cc2)OC
2161,O=C(O)C1=Nc2cc(Cl)cc(Cl)c2C(=O)C1
2162,O=CN[C@H](C)CCCCCC
2163,[C@@]1(C=C[C@H](O)C=C1)(C(=O)O)CC(=O)C(=O)O
2164,NS(=O)(=O)c1cccc2c(O)cccc12
2165,c1ccccc1c1ccc(cc1)c1cc(ccc1)CC(P(=O)(O)O)(P(=O)(O)O)O
2166,c1cc(ccc1OCCP(O)O)C
2167,O=C(O)[C@@H](CC(C)C)NS(=O)(=O)c1ccc(cc1)c1ccccc1
2168,S1C[C@H](N2[C@]1(c1c(C2=O)cccc1)c1ccccc1)C(=O)OC
2169,BrC1=N[C@H]2C(=C1)/C(=C/1\NC(=NC1=O)N)/CCNC2=O
2170,c1(cc(c(c(c1)OC)OC)OC)C(F)(F)C(=O)N1CCCC[C@H]1C(=O)O[C@H](CCCc1cnccc1)CCCc1ccccc1
2171,N[C@H](C(=O)O)CCCNC(=N)CC=C
2172,C1(=NC(=O)NC(=O)C1)/C=N/OCCONCc1ccc(C(=O)O)cc1
2173,FC(F)(F)c1ccccc1/N=N/C1=C(N)N=N[C@H]1N
2174,c1(ccc(cc1)S(=O)(=O)N)C(=O)NCCCCNCS
2175,OC(=O)CCCCCCC/C=C/C[C@H](O)CCCCCC
2176,C(C)[C@]1(O)C2=Cc3n(C(=O)[C@H]2COC1=O)cc1c3nc2c(c1)c(c(cc2)O)CN(C)C
2177,O=S(=O)(N)c1c(C(F)(F)F)cc(cc1)c1oc(cc1)/C=C/1\SC(=N)NC1=O
2178,c12ccccc1cccc2NC(=O)Nc1cc(C(C)(C)C)nn1c1cc(ccc1)N
2179,CN1CCC[C@@H]1CCn1cc(c2c1cccc2)C1=C(C(=O)NC1=O)C1=c2ccccc2=NC1
2180,COc1ccc(F)c(F)c1C(=O)c2c(N)nc(nc2)NC3CCN(CC3)S(=O)(=O)C
2181,s1c(cc(c1)c1ccc(cc1)c1ccncc1)C(=O)N[C@H](CC(=O)O)c1ccccc1
2182,[C@@H]1([C@@H]([C@H](C[C@@H](CO)O1)O)O)O[C@H]1[C@@H]([C@H]([C@H](O)O[C@@H]1CO)O)O
2183,NC(=O)CCCCCC
2184,[C@H]1([C@@H]([C@H]([C@@H]([C@@H](C)O1)O)O)O)O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)O[C@H]1[C@@H]([C@H]([C@H](C=C1CO)N[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1C)O[C@H]1[C@@H]([C@H]([C@H](O[C@@H]1CO)O[C@H]1[C@@H]([C@H]([C@@H](O[C@@H]1C)O)O)O)O)O)O)O)O)O)O)O
2185,O=C([C@@H](Nc1oc2ccccc2n1)CC1CCCCC1)NCCNc1ccc(cc1)OC
2186,C1(CCCCC1)CN
2187,c1(ccc(cc1F)[C@@H](c1nc([nH]c1)N)Cc1cc(ccc1OC)N(=O)=O)OC
2188,c1cc(c(cc1)C(=O)O)NC(=O)C(=O)O
2189,N1=C(C=C2C1=CC=C(Cl)C2)S(=O)(=O)N1CCN(C(=O)c2cc3c(s2)ccc[n+]3[O-])CC1
2190,OCc1c(O)ccc(c1)[C@@H](O)CNC(C)(C)C
2191,n1c(=O)c2nc(cnc2[nH]c1N)[C@@H](O)[C@H](O)CO
2192,COc1ccc(cc1)S(=O)(=O)N1CCN(CC1)S(=O)(=O)c1cc2OCCOc2cc1
2193,O=C(O)CCC[C@H](O)C/C=C/C/C=C/[C@H](O)C/C=C\CCCCC
2194,c12cc(Cl)c(Cl)cc1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O
2195,c1cccc(c1)C(=O)/C=C/C=C(\O)/C(=O)O
2196,c1cc2c(c(c1)C(=O)N)nc(cn2)c1ccc(cc1)Cl
2197,n1c([nH]c2c1cccc2)N
2198,c1cc(Cl)ccc1C(=O)N/N=C/c1cc(Br)c(O)c(Br)c1O
2199,c1(cccc2c(cccc12)S(=O)(=O)N[C@H](C(=O)O)Cc1ccc(cc1)OS(O)(O)c1c2cccc(c2ccc1)N(C)C)N(C)C
2200,Cc1cc(n[nH]1)Nc2nc(-c3ccccc3)nc(c24)cccc4
2201,c1([C@H](C)Oc2c3[C@@H](N=C(Nc3ccc2)N)N)cc(ccc1)Cl
2202,O=C([C@@H](Cc1ccccc1)S)N[C@H](C(=O)N[C@H](C(=O)O)C)Cc1ccccc1
2203,O=S1(=O)CCCCN1c1ccc(cc1)S(=O)(=O)N
2204,N1=C[C@@H](C(=O)NC1=O)[C@H]1[C@H](O)[C@@H]([C@H](O1)COP(=O)(O)O)O
2205,P(=O)(O)(O)O[C@@H]1[C@@H](C)O[C@H](C1)n1cnc2c(N)ncnc12
2206,O=C1[C@]2(O)CCN(c3ccccc3)[C@H]2Nc2c1cccc2
2207,c1cccc(c12)cccc2CNc(n3)[nH]c(c34)cc5c(c4)nc(N)[nH]c5=O
2208,c1(ccc2c(c1)n1c(-c3c(cc(cc3)OC)[C@H]3[C@@](C1)(C3)C(=O)N1[C@H]3CN(C[C@@H]1CC3)C)c2C1CCCCC1)C(=O)NS(=O)(=O)N(C)C
2209,[C@@H]12C(=N)N=C(N=C1NC=C([C@H]2C)/C=C\c1c(ccc(c1)OC)OC)N
2210,N1=C([C@H](C(=O)NC1=O)CCCCCP(=O)(O)O)NC[C@H](O)[C@H](O)[C@H](O)CO
2211,c1(cc(c(cc1)F)[C@H]1CN([C@@H](C1)c1ccccc1)C(=O)[C@H](C1CC1)N)F
2212,[C@H]12C[C@H](C[C@H](CC1)N2C)O
2213,N[C@@H](CCSC)P(=O)(O)O
2214,C([C@H]1O[C@H]([C@@H]([C@@H]1O)NC(=O)c1cc(OC)cc(c1)OC)n1cnc2c(N[C@H]3c4ccccc4CC=C3)ncnc12)O
2215,FC(F)(F)[C@@](O)(C)C(=O)Nc1ccc(cc1Cl)S(=O)(=O)c1ccc(cc1)C(=O)N(C)C
2216,C(=O)([C@@H]1C[C@@H]([C@H]([C@H](OCC(C)C)O1)NC(=O)C)O)O
2217,O=C(O)C[Te]C
2218,COc1cccc(c1)c1cccc([C@]2(C)CC(=O)N(C)[C@H](N)N2)c1
2219,N1=C(C(=C(C1=O)CCC(=O)O)C)C[C@H]1N=C(C(=C1C)CC)CC1=N[C@H](C(=C1C)CC)/C=C/1\NC(=O)C(=C1C)CCC(=O)O
2220,FC1=CC=C2N=C(C=C2C1)C(=O)NCCS
2221,C1[C@@H]([C@H]([C@@H]([C@@H](CO)O1)SC)O)O
2222,C1(NC(=O)NCCCC(=O)O)CCCCC1
2223,[W](O)(O)(O)OC[C@H]1O[C@H]([C@@H]([C@@H]1O)O)N1CNc2c(N)ncnc12
2224,CC[C@@H]1C[C@@H](c2cc(ccc2N1C(=O)OCC)C(F)(F)F)N(Cc1cc(cc(c1)C(F)(F)F)C(F)(F)F)C(=O)OC
2225,c1(ccc(cc1)F)CCO
2226,OCC(=O)[C@H]([C@H]([C@@H](COP(=O)(O)O)O)O)O
